Date,DayNumber,Day,Month,ShortMonth,CalendarMonthNumber,CalendarMonthLabel,CalendarYear,CalendarYearLabel,FiscalMonthNumber,FiscalMonthLabel,FiscalYear,FiscalYearLabel,ISOWeekNumber
17-01-2010 00:00,17,17,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,2
17-07-2010 00:00,17,17,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,28
18-02-2010 00:00,18,18,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
18-04-2010 00:00,18,18,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,15
18-06-2010 00:00,18,18,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,24
18-03-2010 00:00,18,18,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
18-09-2010 00:00,18,18,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,37
18-05-2010 00:00,18,18,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
18-10-2010 00:00,18,18,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,42
18-08-2010 00:00,18,18,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,33
18-01-2010 00:00,18,18,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
18-07-2010 00:00,18,18,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,28
23-02-2010 00:00,23,23,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,8
23-04-2010 00:00,23,23,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,16
23-06-2010 00:00,23,23,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,25
23-03-2010 00:00,23,23,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,12
23-09-2010 00:00,23,23,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,38
23-05-2010 00:00,23,23,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
23-10-2010 00:00,23,23,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,42
23-08-2010 00:00,23,23,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,34
23-01-2010 00:00,23,23,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
23-07-2010 00:00,23,23,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,29
24-02-2010 00:00,24,24,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,8
24-04-2010 00:00,24,24,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,16
24-06-2010 00:00,24,24,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,25
24-03-2010 00:00,24,24,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,12
24-09-2010 00:00,24,24,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,38
24-05-2010 00:00,24,24,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,21
24-10-2010 00:00,24,24,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,42
24-08-2010 00:00,24,24,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,34
24-01-2010 00:00,24,24,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
24-07-2010 00:00,24,24,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,29
25-02-2010 00:00,25,25,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,8
25-04-2010 00:00,25,25,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,16
25-06-2010 00:00,25,25,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,25
25-03-2010 00:00,25,25,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,12
25-09-2010 00:00,25,25,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,38
25-05-2010 00:00,25,25,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,21
25-10-2010 00:00,25,25,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,43
25-08-2010 00:00,25,25,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,34
25-01-2010 00:00,25,25,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,4
25-07-2010 00:00,25,25,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,29
22-02-2010 00:00,22,22,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,8
22-04-2010 00:00,22,22,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,16
22-06-2010 00:00,22,22,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,25
22-03-2010 00:00,22,22,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,12
22-09-2010 00:00,22,22,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,38
22-05-2010 00:00,22,22,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
22-10-2010 00:00,22,22,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,42
22-08-2010 00:00,22,22,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,33
22-01-2010 00:00,22,22,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
22-07-2010 00:00,22,22,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,29
21-02-2010 00:00,21,21,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
21-04-2010 00:00,21,21,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,16
21-06-2010 00:00,21,21,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,25
21-03-2010 00:00,21,21,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
21-09-2010 00:00,21,21,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,38
21-05-2010 00:00,21,21,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
21-10-2010 00:00,21,21,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,42
21-08-2010 00:00,21,21,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,33
21-01-2010 00:00,21,21,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
21-07-2010 00:00,21,21,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,29
20-02-2010 00:00,20,20,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
20-04-2010 00:00,20,20,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,16
20-06-2010 00:00,20,20,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,24
20-03-2010 00:00,20,20,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
20-09-2010 00:00,20,20,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,38
20-05-2010 00:00,20,20,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
20-10-2010 00:00,20,20,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,42
20-08-2010 00:00,20,20,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,33
20-01-2010 00:00,20,20,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
20-07-2010 00:00,20,20,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,29
19-02-2010 00:00,19,19,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,7
19-04-2010 00:00,19,19,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,16
19-06-2010 00:00,19,19,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,24
19-03-2010 00:00,19,19,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,11
19-09-2010 00:00,19,19,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,37
19-05-2010 00:00,19,19,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,20
19-10-2010 00:00,19,19,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,42
19-08-2010 00:00,19,19,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,33
19-01-2010 00:00,19,19,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,3
19-07-2010 00:00,19,19,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,29
26-02-2010 00:00,26,26,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,8
26-04-2010 00:00,26,26,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,17
26-06-2010 00:00,26,26,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,25
26-03-2010 00:00,26,26,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,12
26-09-2010 00:00,26,26,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,38
26-05-2010 00:00,26,26,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,21
26-10-2010 00:00,26,26,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,43
26-08-2010 00:00,26,26,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,34
26-01-2010 00:00,26,26,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,4
26-07-2010 00:00,26,26,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,30
27-02-2010 00:00,27,27,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,8
27-04-2010 00:00,27,27,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,17
27-06-2010 00:00,27,27,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,25
27-03-2010 00:00,27,27,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,12
27-09-2010 00:00,27,27,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,39
27-05-2010 00:00,27,27,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,21
27-10-2010 00:00,27,27,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,43
27-08-2010 00:00,27,27,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,34
27-01-2010 00:00,27,27,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,4
27-07-2010 00:00,27,27,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,30
28-02-2010 00:00,28,28,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,8
28-04-2010 00:00,28,28,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,17
28-06-2010 00:00,28,28,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,26
28-03-2010 00:00,28,28,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,12
28-09-2010 00:00,28,28,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,39
28-05-2010 00:00,28,28,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,21
28-10-2010 00:00,28,28,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,43
28-08-2010 00:00,28,28,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,34
28-01-2010 00:00,28,28,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,4
28-07-2010 00:00,28,28,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,30
05-02-2010 00:00,5,5,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,5
05-04-2010 00:00,5,5,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,14
05-06-2010 00:00,5,5,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,22
05-03-2010 00:00,5,5,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,9
05-09-2010 00:00,5,5,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,35
05-05-2010 00:00,5,5,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,18
05-10-2010 00:00,5,5,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,40
05-08-2010 00:00,5,5,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,31
05-01-2010 00:00,5,5,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,1
05-07-2010 00:00,5,5,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,27
06-02-2010 00:00,6,6,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,5
06-04-2010 00:00,6,6,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,14
06-06-2010 00:00,6,6,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,22
06-03-2010 00:00,6,6,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,9
06-09-2010 00:00,6,6,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,36
06-05-2010 00:00,6,6,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,18
06-10-2010 00:00,6,6,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,40
06-08-2010 00:00,6,6,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,31
06-01-2010 00:00,6,6,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,1
06-07-2010 00:00,6,6,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,27
07-02-2010 00:00,7,7,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,5
07-04-2010 00:00,7,7,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,14
07-06-2010 00:00,7,7,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,23
07-03-2010 00:00,7,7,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,9
07-09-2010 00:00,7,7,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,36
07-05-2010 00:00,7,7,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,18
07-10-2010 00:00,7,7,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,40
07-08-2010 00:00,7,7,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,31
07-01-2010 00:00,7,7,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,1
07-07-2010 00:00,7,7,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,27
08-02-2010 00:00,8,8,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,6
08-04-2010 00:00,8,8,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,14
08-06-2010 00:00,8,8,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,23
08-03-2010 00:00,8,8,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,10
08-09-2010 00:00,8,8,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,36
08-05-2010 00:00,8,8,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,18
08-10-2010 00:00,8,8,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,40
08-08-2010 00:00,8,8,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,31
08-01-2010 00:00,8,8,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,1
08-07-2010 00:00,8,8,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,27
11-02-2010 00:00,11,11,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,6
11-04-2010 00:00,11,11,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,14
11-06-2010 00:00,11,11,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,23
11-03-2010 00:00,11,11,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,10
11-09-2010 00:00,11,11,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,36
11-05-2010 00:00,11,11,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,19
11-10-2010 00:00,11,11,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,41
11-08-2010 00:00,11,11,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,32
11-01-2010 00:00,11,11,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,2
11-07-2010 00:00,11,11,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,27
09-02-2010 00:00,9,9,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,6
09-04-2010 00:00,9,9,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,14
09-06-2010 00:00,9,9,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,23
09-03-2010 00:00,9,9,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,10
09-09-2010 00:00,9,9,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,36
09-05-2010 00:00,9,9,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,18
09-10-2010 00:00,9,9,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,40
09-08-2010 00:00,9,9,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,32
09-01-2010 00:00,9,9,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,1
09-07-2010 00:00,9,9,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,27
10-02-2010 00:00,10,10,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,6
10-04-2010 00:00,10,10,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,14
10-06-2010 00:00,10,10,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,23
10-03-2010 00:00,10,10,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,10
10-09-2010 00:00,10,10,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,36
10-05-2010 00:00,10,10,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,19
10-10-2010 00:00,10,10,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,40
10-08-2010 00:00,10,10,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,32
10-01-2010 00:00,10,10,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,1
10-07-2010 00:00,10,10,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,27
01-02-2010 00:00,1,1,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,5
01-04-2010 00:00,1,1,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,13
01-06-2010 00:00,1,1,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,22
01-03-2010 00:00,1,1,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,9
01-09-2010 00:00,1,1,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,35
01-05-2010 00:00,1,1,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,17
01-10-2010 00:00,1,1,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,39
01-08-2010 00:00,1,1,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,30
01-01-2010 00:00,1,1,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,53
01-07-2010 00:00,1,1,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,26
02-02-2010 00:00,2,2,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,5
02-04-2010 00:00,2,2,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,13
02-06-2010 00:00,2,2,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,22
02-03-2010 00:00,2,2,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,9
02-09-2010 00:00,2,2,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,35
02-05-2010 00:00,2,2,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,17
02-10-2010 00:00,2,2,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,39
02-08-2010 00:00,2,2,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,31
02-01-2010 00:00,2,2,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,53
02-07-2010 00:00,2,2,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,26
03-02-2010 00:00,3,3,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,5
03-04-2010 00:00,3,3,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,13
03-06-2010 00:00,3,3,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,22
03-03-2010 00:00,3,3,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,9
03-09-2010 00:00,3,3,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,35
03-05-2010 00:00,3,3,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,18
03-10-2010 00:00,3,3,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,39
03-08-2010 00:00,3,3,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,31
03-01-2010 00:00,3,3,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,53
03-07-2010 00:00,3,3,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,26
04-02-2010 00:00,4,4,February,Feb,2,CY2010-Feb,2010,CY2010,4,FY2010-Feb,2010,FY2010,5
04-04-2010 00:00,4,4,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,13
04-06-2010 00:00,4,4,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,22
04-03-2010 00:00,4,4,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,9
04-09-2010 00:00,4,4,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,35
04-05-2010 00:00,4,4,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,18
04-10-2010 00:00,4,4,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,40
04-08-2010 00:00,4,4,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,31
04-01-2010 00:00,4,4,January,Jan,1,CY2010-Jan,2010,CY2010,3,FY2010-Jan,2010,FY2010,1
04-07-2010 00:00,4,4,July,Jul,7,CY2010-Jul,2010,CY2010,9,FY2010-Jul,2010,FY2010,26
29-04-2010 00:00,29,29,April,Apr,4,CY2010-Apr,2010,CY2010,6,FY2010-Apr,2010,FY2010,17
29-06-2010 00:00,29,29,June,Jun,6,CY2010-Jun,2010,CY2010,8,FY2010-Jun,2010,FY2010,26
29-03-2010 00:00,29,29,March,Mar,3,CY2010-Mar,2010,CY2010,5,FY2010-Mar,2010,FY2010,13
29-09-2010 00:00,29,29,September,Sep,9,CY2010-Sep,2010,CY2010,11,FY2010-Sep,2010,FY2010,39
29-05-2010 00:00,29,29,May,May,5,CY2010-May,2010,CY2010,7,FY2010-May,2010,FY2010,21
29-10-2010 00:00,29,29,October,Oct,10,CY2010-Oct,2010,CY2010,12,FY2010-Oct,2010,FY2010,43
29-08-2010 00:00,29,29,August,Aug,8,CY2010-Aug,2010,CY2010,10,FY2010-Aug,2010,FY2010,34
